,id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,churn
289,132795,15726589,Martin,739.0,Germany,Female,39.0,10,94615.11,2,1,1,114020.06,0
290,9655,15697035,Garrett,710.0,Spain,Female,31.0,3,0.0,2,1,0,86657.48,0
291,14677,15646632,Ugoji,587.0,France,Female,40.0,3,0.0,2,1,0,126796.69,0
292,157745,15723705,Uwaezuoke,748.0,France,Female,37.0,9,0.0,1,1,0,173844.89,0
293,53646,15662854,Manna,681.0,Germany,Male,48.0,6,139714.4,2,0,1,46791.09,0
294,142810,15732437,Lai,691.0,France,Female,41.0,9,0.0,2,1,0,44653.5,0
295,87796,15570087,Lai,758.0,France,Female,47.0,3,0.0,1,1,1,138700.94,0
296,96449,15627232,Scott,663.0,Spain,Female,41.0,9,123401.43,2,0,1,147090.9,0
297,72860,15574795,Ch'iu,671.0,Germany,Female,48.0,1,127570.93,1,0,0,166475.44,1
298,6896,15758073,Cunningham,595.0,Spain,Male,35.0,8,0.0,1,0,1,100015.79,0
299,29908,15791563,Walker,645.0,Germany,Female,33.0,7,101247.06,2,1,0,162734.31,0
300,164498,15672905,Chinwemma,557.0,Germany,Female,32.0,9,104584.16,1,1,0,172646.88,0
301,130732,15720968,T'ang,690.0,France,Female,47.0,4,0.0,1,1,1,63795.53,1
302,102894,15782591,Manna,653.0,France,Female,38.0,7,0.0,2,1,0,131647.31,0
303,90397,15578787,Goddard,596.0,France,Male,39.0,10,0.0,2,1,0,90964.54,0
304,3016,15807900,Hsueh,627.0,France,Female,33.0,9,0.0,2,0,0,100637.07,0
305,18798,15632263,Pagnotto,774.0,Spain,Male,35.0,5,120355.0,1,1,0,137793.35,1
306,96662,15706268,Ts'ao,629.0,Germany,Female,42.0,5,125734.2,1,1,0,116052.92,0
307,110946,15653595,Maclean,696.0,France,Male,23.0,5,161766.87,2,0,0,86937.2,0
308,48846,15589975,Yermakova,474.0,Germany,Female,33.0,9,99580.13,1,1,0,167035.07,0
309,147208,15668958,P'eng,825.0,France,Male,40.0,0,0.0,2,1,0,173486.39,0
310,58775,15733111,Okwuoma,726.0,Germany,Male,48.0,2,109876.82,1,1,0,172618.52,1
311,138518,15686870,Macleod,539.0,Germany,Male,38.0,7,96654.74,1,1,1,88873.84,0
312,101154,15570145,Long,695.0,France,Female,23.0,3,0.0,2,1,1,153983.99,0
313,115679,15591179,Nkemjika,710.0,France,Female,33.0,8,0.0,2,1,1,161671.15,0
314,142323,15815443,Lo,729.0,Spain,Male,39.0,7,0.0,2,1,1,52404.47,0
315,161415,15691387,Ugochukwutubelum,591.0,France,Female,41.0,4,116932.43,1,1,0,120801.65,0
316,30744,15644878,Trevisan,689.0,Spain,Female,35.0,4,0.0,2,1,1,50390.98,0
317,97026,15596811,Doyne,614.0,France,Male,35.0,10,0.0,2,1,0,142838.64,0
318,21080,15673591,Brown,662.0,France,Female,30.0,2,0.0,2,1,1,115525.13,0
319,101307,15793901,Y?,582.0,Spain,Female,39.0,2,0.0,2,1,1,182612.38,0
320,11706,15665521,Kenechukwu,628.0,France,Male,38.0,1,0.0,2,1,1,114628.2,0
321,19613,15576683,Hsueh,841.0,Spain,Male,43.0,7,59893.85,1,1,0,66979.06,0
322,9885,15677510,Ts'ui,850.0,France,Female,40.0,6,0.0,2,1,0,1775.87,1
323,107188,15670029,Shaw,591.0,France,Male,33.0,3,0.0,2,1,1,122625.68,0
324,161548,15583049,Ch'en,758.0,Germany,Male,40.0,7,115350.63,1,0,0,69076.26,0
325,84089,15764170,Pinto,647.0,Germany,Female,51.0,4,93960.35,1,1,0,36579.53,1
326,144089,15720353,Nkemakolam,634.0,France,Male,25.0,5,0.0,2,1,0,129964.5,0
327,145788,15592715,Ndukaku,628.0,France,Female,35.0,7,0.0,2,1,1,47428.45,0
328,68984,15680643,Lo,729.0,Germany,Female,42.0,8,122185.53,2,0,1,149535.97,1
329,103871,15804787,Hs?,755.0,Germany,Female,48.0,10,165610.41,3,0,0,136877.24,1
330,76582,15754531,Tuan,752.0,Spain,Female,35.0,6,0.0,1,1,0,126562.01,0
331,70738,15794178,Sullivan,611.0,France,Male,53.0,6,153819.58,1,1,1,160532.88,0
332,94367,15730038,Fyodorova,579.0,Spain,Male,33.0,7,0.0,1,1,0,129968.43,0
333,130366,15716284,Dickson,721.0,France,Female,38.0,2,0.0,2,0,1,171099.99,0
334,110850,15581229,Nwora,544.0,France,Male,32.0,8,0.0,2,0,0,180345.44,0
335,14268,15659807,Lucciano,678.0,Spain,Male,37.0,10,135643.7,1,1,0,113428.79,0
336,149789,15772798,Ch'ang,567.0,Germany,Male,33.0,4,138082.52,1,1,1,52795.43,0
337,60307,15651075,Ibrahimova,562.0,Germany,Male,35.0,2,142296.13,1,0,0,111097.39,0
338,76458,15652955,Milne,678.0,Spain,Male,30.0,1,0.0,1,1,1,51387.1,0
339,161280,15713354,Lucchesi,645.0,France,Male,35.0,4,0.0,2,0,1,140763.11,0
340,13389,15761600,Udinesi,588.0,France,Male,23.0,4,0.0,2,1,1,60536.56,0
341,61609,15610686,Tuan,710.0,Spain,Male,41.0,1,122773.6,1,0,0,121151.1,0
342,83085,15809302,Folliero,785.0,Germany,Male,32.0,4,124586.93,2,1,1,131769.13,0
343,123883,15737324,Burdekin,645.0,France,Female,41.0,1,85301.5,1,1,0,153566.75,0
344,164615,15745001,Kovalev,708.0,Spain,Female,36.0,3,0.0,2,1,0,104786.59,0
345,9806,15647975,Vida,648.0,Germany,Female,21.0,5,147037.32,2,0,0,141763.26,0
346,78253,15807595,T'ien,607.0,Germany,Male,29.0,9,139914.3,2,1,0,170829.83,0
347,66669,15599386,Black,619.0,Germany,Male,28.0,4,71097.23,1,1,1,130504.49,0
348,46141,15782735,Chukwuemeka,527.0,France,Female,39.0,3,0.0,1,0,1,80190.36,0
349,19064,15675650,Scott,695.0,France,Male,42.0,6,88120.97,1,1,0,11796.89,0
350,157721,15631838,Ts'ui,662.0,France,Female,32.0,6,0.0,2,1,0,176984.34,0
351,80185,15793455,Tien,679.0,France,Female,32.0,6,0.0,2,0,1,91943.94,0
352,146850,15579892,Tien,735.0,France,Female,31.0,3,0.0,2,0,1,113348.58,0
353,74334,15602454,Genovesi,619.0,France,Female,51.0,7,0.0,1,1,1,143956.24,1
354,131676,15671987,Monds,567.0,France,Male,38.0,8,0.0,2,1,1,88798.02,0
355,116559,15680243,Nucci,678.0,Spain,Male,32.0,2,0.0,2,1,0,182566.74,0
356,19931,15689322,Montgomery,641.0,France,Male,37.0,1,0.0,2,1,0,120321.09,0
357,92244,15743591,McGregor,703.0,France,Female,52.0,3,131647.96,3,1,0,173595.74,1
358,31551,15702300,Udegbulam,671.0,France,Female,38.0,7,0.0,1,1,1,63736.17,0
359,37203,15586969,Fanucci,613.0,France,Female,56.0,4,0.0,1,1,0,150465.81,1
360,78329,15645896,Duncan,646.0,Germany,Male,39.0,6,121681.82,1,0,0,61793.47,1
361,27129,15641250,Chiganu,524.0,Spain,Male,44.0,7,0.0,2,1,0,62368.18,0
362,99320,15683524,Chiang,687.0,France,Male,31.0,2,143903.11,1,1,0,123882.73,0
363,134988,15634141,Onwuamaeze,850.0,Spain,Female,37.0,5,137780.74,1,0,0,86959.1,0
364,78802,15568819,Ting,616.0,Spain,Female,32.0,9,122528.18,1,1,1,69263.07,0
365,120639,15625141,Brown,774.0,France,Female,33.0,9,0.0,2,1,0,116977.9,0
366,152048,15605072,Dennis,641.0,Spain,Female,37.0,3,0.0,2,1,0,115403.31,0
367,71741,15807525,Wright,632.0,France,Male,50.0,2,0.0,2,1,0,57942.88,0
368,80574,15716518,Yuryeva,617.0,France,Female,37.0,4,0.0,2,1,0,190269.21,0
369,163130,15791326,Macleod,705.0,France,Female,29.0,2,0.0,2,0,0,113089.43,0
370,134080,15808846,Chiawuotu,645.0,Germany,Female,34.0,8,124192.23,1,1,0,111020.07,0
371,143608,15654379,Onwuatuegwu,627.0,Spain,Male,59.0,4,0.0,2,1,1,27435.41,0
372,108278,15596962,Mault,731.0,Spain,Female,29.0,5,0.0,2,1,0,176882.08,0
373,9283,15671134,Fanucci,676.0,France,Female,37.0,4,0.0,2,1,0,182336.25,0
374,66925,15603747,Chibueze,521.0,Germany,Female,54.0,1,105229.74,1,1,1,129964.09,1
375,64234,15628308,Piazza,605.0,Germany,Male,45.0,5,115462.02,1,1,0,51703.09,0
376,63875,15686463,Onwudiwe,717.0,France,Male,39.0,4,117058.2,1,1,0,149471.09,0
377,163608,15651460,Hsieh,727.0,Spain,Male,36.0,7,0.0,2,1,0,16250.61,0
378,45946,15804862,Obiajulu,751.0,France,Male,33.0,4,0.0,2,1,1,152643.89,0
379,45405,15723169,Maclean,596.0,France,Female,30.0,7,0.0,2,0,0,111421.45,0
380,124617,15628674,Iadanza,614.0,France,Male,40.0,8,146943.38,1,1,0,31904.31,0
381,70001,15656937,Allan,738.0,Spain,Male,32.0,4,102874.28,1,0,1,107499.39,0
382,136593,15705676,Okechukwu,704.0,Germany,Female,34.0,2,92787.86,2,1,0,55601.79,0
383,52090,15701280,Okechukwu,726.0,France,Female,31.0,6,0.0,2,0,1,126812.63,0
384,56099,15766787,Piazza,707.0,France,Female,35.0,9,0.0,2,1,1,70403.65,1
385,23751,15583857,Lo,578.0,France,Female,33.0,1,0.0,2,0,0,148887.03,0
386,38802,15694890,Tien,521.0,France,Male,30.0,5,0.0,1,1,1,86767.48,0
387,136145,15761149,Iweobiegbunam,685.0,Spain,Male,39.0,10,125889.39,2,0,1,66469.2,0
388,118888,15707199,Hsieh,684.0,France,Male,36.0,8,123477.39,1,1,0,141579.58,0
389,121319,15636444,Pinto,595.0,France,Male,38.0,1,132578.92,1,1,0,140934.57,0
390,133337,15690733,Sun,713.0,Spain,Male,42.0,3,0.0,2,1,1,4040.44,0
391,44621,15591036,Manna,663.0,Spain,Female,27.0,3,0.0,2,0,0,91652.52,0
392,87616,15791842,De Luca,697.0,France,Male,34.0,8,0.0,2,1,1,84925.62,0
393,107779,15793046,Hsing,745.0,France,Male,42.0,7,91553.83,1,1,0,106024.02,1
394,78760,15627305,Pan,524.0,Spain,Male,35.0,5,0.0,2,1,1,117038.96,0
395,97927,15631512,Aksenov,728.0,France,Female,25.0,4,0.0,1,1,1,40320.3,0
396,104646,15577590,Rizzo,575.0,France,Male,38.0,9,0.0,1,0,1,12761.86,0
397,61150,15745431,Dellucci,536.0,France,Female,28.0,1,0.0,2,0,1,645.61,0
398,9903,15607576,Fanucci,687.0,Germany,Female,30.0,1,118098.53,2,1,0,58854.79,0
399,108458,15605324,Trevisano,496.0,France,Male,27.0,0,0.0,2,1,0,112187.78,0
400,19725,15591036,Okwudiliolisa,663.0,France,Male,42.0,6,0.0,2,1,1,143980.53,0
401,38900,15735893,Ugochukwu,709.0,France,Female,38.0,6,0.0,2,1,1,84878.17,0
402,109867,15728906,Ibekwe,634.0,Spain,Male,77.0,5,0.0,2,1,1,161579.85,0
403,97156,15607301,Mai,554.0,Germany,Male,28.0,4,139756.12,1,1,1,165849.49,0
404,138262,15793346,Ts'ui,624.0,Spain,Female,36.0,2,0.0,2,1,0,126469.09,0
405,69267,15803337,Baresi,648.0,France,Male,23.0,9,0.0,1,1,0,134676.72,0
406,86775,15774393,Shao,757.0,Spain,Male,62.0,4,0.0,2,0,1,161840.51,0
407,131273,15774551,Hughes,677.0,France,Male,39.0,2,0.0,2,1,1,126469.09,0
408,92323,15626452,Beatham,715.0,Spain,Female,48.0,5,0.0,2,1,1,147720.27,0
409,45184,15807593,Tuan,732.0,France,Male,34.0,1,86893.28,1,0,0,123096.56,0
410,1568,15616700,Onyeorulu,662.0,France,Male,39.0,9,0.0,1,0,0,141860.62,1
411,153130,15662397,Chukwuhaenye,706.0,Germany,Female,29.0,8,108306.44,1,1,0,64477.25,1
412,133299,15742820,Trevisano,472.0,Spain,Female,29.0,7,0.0,2,0,0,185660.3,0
413,146653,15604020,Watson,684.0,France,Female,56.0,4,0.0,1,1,0,157557.06,1
414,128327,15643824,Y?an,647.0,Germany,Male,50.0,4,145729.71,3,0,0,64421.02,1
415,14428,15721835,Biryukov,624.0,France,Male,33.0,6,123906.85,2,1,0,118866.79,0
416,10027,15573852,Bage,850.0,Spain,Male,25.0,10,84963.53,2,1,1,168815.07,0
417,32820,15717770,Marcelo,850.0,France,Female,55.0,3,0.0,1,0,0,171762.87,0
418,130950,15583392,Chia,521.0,Spain,Female,23.0,6,0.0,1,1,0,106918.67,0
419,79168,15777904,Y?,582.0,Spain,Male,39.0,9,0.0,2,1,0,67830.2,0
420,104947,15695078,Kemp,719.0,France,Male,42.0,0,0.0,1,1,0,167621.18,0
421,32422,15645271,Ozioma,634.0,France,Female,31.0,5,0.0,2,1,0,113089.43,0
422,149916,15569274,Iweobiegbulam,718.0,Germany,Female,44.0,4,82674.34,1,1,0,126104.98,1
423,760,15809909,Niu,,France,Female,36.0,2,0.0,3,1,0,182266.01,1
424,133446,15712176,Chidozie,686.0,Spain,Male,34.0,8,125163.62,1,0,0,64872.69,0
425,130934,15729975,Chidozie,613.0,France,Female,46.0,1,167795.6,1,0,1,44390.38,0
426,87724,15791501,McDonald,577.0,France,Female,28.0,10,125389.7,2,1,1,178616.73,0
427,127682,15591357,Lettiere,671.0,Spain,Male,39.0,1,0.0,2,1,0,94820.02,0
428,140596,15750769,Hsing,656.0,France,Male,28.0,7,124740.36,1,1,1,146636.44,0
429,58669,15707042,Chukwualuka,579.0,Spain,Male,27.0,7,142669.93,1,1,1,71179.31,0
430,133733,15605827,Khan,652.0,France,Male,46.0,2,0.0,3,1,0,96864.36,1
431,149082,15736397,Johnstone,599.0,France,Male,31.0,4,0.0,2,0,1,178667.7,0
432,28454,15793842,Trevisani,662.0,France,Female,42.0,2,0.0,1,1,0,47322.36,1
433,103964,15699598,Krichauff,689.0,France,Male,29.0,2,0.0,2,1,1,55817.4,0
434,51967,15629390,Liao,515.0,France,Female,58.0,1,0.0,2,0,1,49848.86,0
435,34608,15759480,Hsueh,586.0,France,Female,35.0,6,0.0,1,1,1,147955.91,0
436,1820,15572390,H?,679.0,France,Female,33.0,10,0.0,1,1,0,161574.19,0
437,29097,15670374,Wright,645.0,Germany,Female,49.0,9,120656.86,4,0,0,166164.3,1
438,133142,15788189,Genovese,716.0,France,Male,29.0,7,0.0,2,1,0,143713.71,0
439,40067,15740264,Yobachi,845.0,France,Male,29.0,9,0.0,2,0,0,88827.67,0
440,22537,15598275,Su,710.0,France,Female,41.0,9,0.0,2,1,0,46677.9,0
441,83048,15708713,Chiazagomekpere,731.0,France,Male,43.0,1,118235.7,1,0,1,177829.05,0
442,64086,15642725,She,741.0,Germany,Female,38.0,0,145644.05,2,0,0,184570.04,0
443,49602,15682773,Ts'ao,607.0,France,Male,33.0,8,0.0,2,1,1,125961.48,0
444,25646,15613444,Ritchie,715.0,France,Female,39.0,1,0.0,1,1,0,126565.21,0
445,128226,15642816,Hill,686.0,France,Male,40.0,9,149436.73,2,0,0,167848.02,0
446,71817,15639133,Ku,773.0,France,Female,50.0,4,0.0,1,1,0,129372.94,1
447,120775,15791550,Chigolum,678.0,Germany,Male,45.0,8,115021.12,2,1,0,156692.52,0
448,27400,15722993,Nwokezuike,669.0,France,Female,52.0,5,0.0,1,1,0,126585.39,1
449,65878,15573318,Okechukwu,759.0,Spain,Female,63.0,1,124577.33,3,0,0,167554.86,1
450,11747,15705739,Chukwukadibia,738.0,France,Male,49.0,1,134956.02,1,1,0,182025.95,0
451,114736,15578006,Yao,787.0,France,Female,42.0,10,0.0,1,1,1,116537.96,0
452,5698,15578738,Onwudiwe,699.0,France,Male,33.0,1,0.0,2,1,1,90177.39,0
453,81037,15733661,Hsing,730.0,Spain,Male,35.0,3,0.0,2,0,1,114822.72,0
454,75809,15802362,Bevan,472.0,Spain,Female,39.0,5,146408.68,1,0,1,72993.67,0
455,148792,15629750,Folliero,751.0,France,Male,37.0,3,0.0,2,1,1,93524.19,0
456,50016,15773639,Hsiung,638.0,Germany,Male,35.0,6,106937.32,3,1,0,146411.36,0
457,67270,15635277,Cattaneo,557.0,France,Female,50.0,10,98268.84,1,1,0,172063.09,1
458,73214,15705309,Gallo,571.0,France,Male,22.0,3,0.0,2,1,0,123427.98,0
459,140642,15715667,Genovesi,850.0,Germany,Male,61.0,2,120711.88,1,0,0,130861.59,0
460,34171,15681174,Chidiebele,493.0,Germany,Female,44.0,6,113858.95,1,0,1,69361.95,1
461,64935,15579777,Sazonova,850.0,France,Male,41.0,3,0.0,1,1,0,128892.36,0
462,12747,15658813,Howard,689.0,Germany,Female,48.0,5,129965.18,1,0,0,10070.4,1
463,31406,15665168,Calabrese,681.0,Germany,Female,44.0,3,105206.7,2,1,1,163558.36,1
464,98533,15598086,T'ao,706.0,France,Male,45.0,3,68639.57,1,1,1,168002.31,0
465,148524,15684461,McKay,637.0,France,Male,31.0,6,0.0,3,1,0,146213.75,1
466,74331,15788494,Watson,648.0,France,Female,46.0,8,0.0,1,1,0,183487.19,1
467,101296,15641785,De Luca,524.0,Germany,Female,47.0,10,121629.56,2,1,1,139911.22,0
468,123012,15566563,Manna,570.0,Germany,Male,37.0,9,110824.52,1,1,1,120512.08,1
469,117833,15628303,Manna,535.0,France,Female,36.0,6,0.0,2,1,0,114448.2,0
470,51070,15641359,P'eng,646.0,Spain,Female,43.0,5,129964.46,1,1,1,1408.06,0
471,98762,15569595,Liao,652.0,France,Female,35.0,10,126864.28,1,0,0,101515.76,0
472,19378,15794401,Smith,738.0,Germany,Female,29.0,1,116320.45,1,1,0,181177.9,1
473,99028,15732850,Bibi,553.0,Spain,Male,38.0,8,84901.05,1,0,1,121261.89,0
474,102622,15579548,Walker,545.0,France,Male,37.0,4,83764.49,1,1,1,161857.82,0
475,113990,15621815,Ts'ui,538.0,Germany,Male,35.0,1,63492.94,2,1,0,153727.32,0
476,125485,15620936,Murray,525.0,Spain,Male,39.0,4,0.0,2,1,1,171045.35,0
477,59800,15591607,Fanucci,681.0,Germany,Female,28.0,4,130878.75,1,1,1,171026.89,0
478,60222,15800434,Ngozichukwuka,699.0,Spain,Female,48.0,1,0.0,1,0,0,151481.86,1
479,47082,15643487,Onwuatuegwu,699.0,Spain,Male,40.0,0,154962.99,1,1,0,61513.87,0
480,32656,15602735,Chu,527.0,France,Male,32.0,1,0.0,2,0,1,52629.73,0
481,93629,15759480,Chiu,630.0,France,Female,41.0,5,81550.94,1,1,0,161241.65,0
482,20460,15568748,Liao,586.0,Germany,Male,60.0,3,154846.24,1,1,0,79377.45,1
483,78296,15773520,Nwachinemelu,667.0,France,Female,24.0,3,171137.62,1,0,0,162053.92,0
484,135733,15736990,H?,578.0,France,Male,28.0,7,0.0,2,0,0,86935.08,0
485,93602,15745250,Lung,729.0,France,Female,41.0,6,0.0,1,0,1,89893.6,0
486,43944,15813412,Pan,600.0,Spain,Female,65.0,3,151659.52,2,0,1,172031.22,0
487,4384,15767794,Hsia,714.0,France,Male,32.0,7,114510.65,1,0,1,86779.8,1
488,11723,15581548,P'eng,598.0,France,Female,30.0,8,137986.06,1,1,0,81776.84,1
489,93959,15785559,Farrell,676.0,France,Male,43.0,6,0.0,1,1,0,111032.79,1
490,50885,15773447,Fomin,526.0,France,Male,35.0,8,0.0,2,1,0,36251.0,0
491,11607,15794323,Buckley,673.0,France,Male,32.0,8,0.0,1,1,0,116969.73,1
492,95098,15785834,Milani,681.0,Spain,Male,35.0,4,107714.25,1,1,1,125537.22,0
493,28068,15610105,Shen,666.0,Germany,Male,50.0,3,121827.43,1,1,0,99818.31,1
494,136267,15595047,Murray,733.0,France,Male,48.0,7,0.0,2,0,0,134878.19,0
495,8785,15797595,Greenhalgh,709.0,Germany,Female,40.0,9,131569.63,1,1,1,103970.58,0
496,122043,15662494,T'ien,617.0,Spain,Male,44.0,4,0.0,1,1,1,94790.34,0
497,56606,15632264,Kay,476.0,France,Female,28.0,3,0.0,2,1,0,26260.98,0
498,127924,15669957,Iweobiegbunam,596.0,Spain,Female,56.0,10,139762.13,1,1,1,166264.89,1
499,101332,15626452,Beatham,711.0,Spain,Male,62.0,5,0.0,2,1,1,147720.27,0
500,162135,15746411,Hsia,592.0,Germany,Male,28.0,3,100913.33,2,0,1,133679.58,0
501,101988,15800229,Ts'ai,817.0,Germany,Female,42.0,4,96763.89,1,1,1,120852.85,0
502,105771,15792720,Chikezie,850.0,Germany,Female,57.0,6,104944.1,1,1,0,136985.08,1
503,100256,15805676,Hsu,515.0,Spain,Female,29.0,4,0.0,2,1,0,9770.97,1
504,9712,15672082,Palmerston,552.0,Germany,Female,56.0,3,111769.14,2,1,0,55859.27,1
505,23277,15694515,H?,648.0,France,Female,38.0,9,0.0,2,1,1,101418.04,0
506,72110,15613518,Bellucci,712.0,France,Female,30.0,6,0.0,2,1,1,122584.29,0
507,146888,15794854,Ch'ien,593.0,France,Female,28.0,5,99712.81,1,1,0,62390.61,0
508,48426,15768124,Liu,648.0,France,Female,34.0,3,0.0,2,1,0,54726.43,0
509,118581,15809837,Iweobiegbunam,659.0,Spain,Male,39.0,4,0.0,2,1,0,171096.2,0
510,97173,15720713,Chibueze,669.0,Spain,Female,33.0,1,0.0,2,1,1,199775.67,0
511,23216,15588955,Lai,521.0,France,Female,33.0,1,0.0,1,1,0,84760.32,1
512,70909,15600781,Wu,699.0,Germany,Female,45.0,3,185173.81,1,1,0,120834.48,1
513,23354,15757541,Hsing,649.0,Germany,Male,50.0,2,136674.51,1,1,1,127095.85,1
514,149562,15777076,Clark,532.0,France,Male,36.0,5,0.0,2,0,0,134665.25,0
515,47675,15787229,L?,661.0,Spain,Female,59.0,6,0.0,1,1,1,133893.14,1
516,46,15580912,McNeill,488.0,Germany,Male,34.0,5,154737.88,2,0,1,172638.13,0
517,139372,15617206,Su,649.0,Spain,Male,47.0,0,0.0,2,1,0,113645.4,0
518,99955,15604818,Hsia,584.0,France,Male,32.0,7,0.0,2,1,1,112366.98,0
519,69202,15727350,Pai,516.0,France,Female,37.0,6,113143.12,1,0,0,3363.36,0
520,104081,15581198,Ch'ang,661.0,Germany,Female,40.0,4,152324.66,2,1,1,89524.83,0
521,115703,15771323,Panicucci,480.0,Spain,Female,39.0,6,121626.9,1,1,0,82438.13,1
522,50469,15723886,Shao,595.0,Spain,Male,33.0,8,0.0,2,1,1,113657.55,0
523,72741,15585835,Nwachinemelu,739.0,France,Male,45.0,8,0.0,1,1,0,132702.96,1
524,87775,15618182,Ndubueze,678.0,France,Female,38.0,2,0.0,2,0,0,115068.99,1
525,59745,15717164,Genovese,485.0,Spain,Female,30.0,0,102238.01,2,1,1,75786.55,0
526,83648,15789339,Yen,759.0,France,Female,44.0,7,111095.58,4,1,0,141075.51,1
527,43782,15737506,Yobanna,646.0,France,Female,44.0,7,0.0,1,1,0,117948.0,1
528,28990,15679760,Slattery,721.0,France,Male,37.0,10,106570.34,2,1,0,102999.33,0
529,103307,15662494,P'eng,714.0,France,Male,28.0,3,0.0,2,1,0,140941.47,0
530,85282,15603830,Omeokachie,601.0,Germany,Female,45.0,9,107467.71,2,0,0,131246.84,0
531,59708,15623502,Morrison,598.0,Germany,Female,56.0,4,98365.33,1,1,1,44251.33,0
532,4332,15658445,Yobachi,773.0,France,Female,36.0,1,0.0,2,0,1,62349.54,0
533,80217,15591357,Golubev,656.0,Spain,Female,30.0,1,101179.23,2,0,1,50906.65,0
534,153815,15698028,Hargreaves,628.0,France,Male,49.0,3,79896.0,1,1,1,52404.47,0
535,18342,15583857,Ts'ai,771.0,France,Male,34.0,5,0.0,2,0,0,167035.07,0
536,89799,15786463,Cox,626.0,Germany,Male,61.0,8,82931.85,2,1,1,91947.74,0
537,9038,15779985,Chidozie,535.0,France,Male,32.0,5,125822.23,1,1,0,46864.0,0
538,124489,15640846,Chibueze,850.0,Germany,Female,58.0,5,106458.31,2,1,1,128881.87,0
539,154315,15593973,Pinto,695.0,France,Male,35.0,5,0.0,2,1,0,145792.01,0
540,4068,15725429,Shih,707.0,France,Female,47.0,3,0.0,1,1,0,167564.82,1
541,51878,15590320,O'Callaghan,738.0,Spain,Male,25.0,5,103560.55,2,0,0,81452.78,0
542,137546,15572461,Yobachi,658.0,France,Male,40.0,7,0.0,2,1,1,60427.3,0
543,88126,15809909,Trentino,803.0,Germany,Male,61.0,1,154863.55,2,0,1,45909.87,1
544,138669,15717059,Maclean,636.0,Germany,Female,44.0,10,122949.54,2,1,0,128892.07,0
545,139028,15658946,Tsao,757.0,Spain,Male,36.0,10,122964.88,1,0,1,74898.8,0
546,113102,15754952,T'ien,638.0,France,Male,37.0,4,0.0,2,1,1,61961.57,0
547,120674,15622182,Mironova,674.0,Spain,Male,33.0,3,0.0,1,0,1,91574.92,0
548,62056,15716276,Yefimova,687.0,France,Male,42.0,5,0.0,2,1,1,100717.54,0
549,16704,15700366,Y?,646.0,France,Female,28.0,8,59877.24,1,0,1,141446.68,0
550,73294,15612776,McKay,850.0,France,Female,39.0,9,0.0,2,1,1,143030.09,0
551,84780,15790324,Green,687.0,Spain,Female,20.0,6,0.0,1,1,0,57929.9,1
552,56847,15688868,Mazzi,592.0,Germany,Male,46.0,1,111537.23,1,0,0,132418.49,1
553,144185,15791174,Leibius,540.0,Spain,Male,67.0,1,88382.01,1,1,0,59457.0,1
554,146581,15663421,Esposito,721.0,France,Male,41.0,5,128396.33,2,1,0,79919.97,0
555,114021,15632789,Chukwukadibia,714.0,Germany,Male,34.0,5,132627.9,2,1,1,57909.62,0
556,9860,15734987,P'eng,729.0,France,Male,42.0,2,160907.68,1,1,1,116577.9,0
557,6510,15752531,Yefimova,645.0,France,Female,37.0,9,0.0,1,1,0,86920.45,1
558,155845,15803415,Ch'eng,564.0,Germany,Female,46.0,3,122449.31,1,1,0,28157.34,0
559,90368,15777923,Hsing,712.0,Germany,Female,42.0,1,144961.97,1,1,1,169963.2,1
560,13160,15673367,Pisano,646.0,France,Female,32.0,4,121325.84,1,0,0,53534.8,0
561,109096,15574795,Ts'ai,691.0,France,Male,27.0,4,0.0,2,1,0,90537.87,0
562,23221,15782599,Ts'ai,648.0,France,Female,50.0,10,147510.01,1,0,0,55313.37,0
563,74275,15698927,Ritchie,749.0,France,Male,39.0,4,0.0,2,1,1,36267.21,0
564,121325,15765520,Hsia,613.0,Germany,Male,56.0,7,102050.47,1,1,1,125870.5,1
565,83778,15615016,Ma,515.0,France,Male,35.0,2,0.0,2,1,0,136028.97,0
566,6915,15572778,Walker,645.0,France,Female,38.0,9,0.0,2,1,1,125877.83,0
567,112520,15758073,Dellucci,590.0,France,Male,26.0,5,0.0,2,0,1,180363.56,0
568,39317,15571752,K?,752.0,France,Male,50.0,4,161274.05,1,1,0,46811.77,1
569,21435,15719649,Ijendu,710.0,France,Male,42.0,9,0.0,2,1,1,143345.65,0
570,56310,15571917,Onwughara,677.0,Germany,Female,45.0,1,113909.69,1,0,0,151887.16,1
571,10833,15792231,Nkemdilim,544.0,Spain,Male,38.0,7,0.0,2,1,1,64375.84,0
572,131174,15702571,Wright,778.0,France,Female,35.0,1,151958.19,1,1,1,131238.37,0
573,1583,15790658,Iqbal,681.0,Spain,Male,42.0,8,0.0,3,0,0,189678.7,1
574,157633,15687085,Onyekachi,749.0,Germany,Female,27.0,2,131278.79,1,1,1,65765.56,1
575,113418,15683544,Buccho,795.0,Spain,Male,25.0,8,0.0,2,1,1,167155.36,0
576,152195,15656710,Cocci,721.0,France,Male,36.0,7,0.0,1,0,0,151325.24,0
577,150343,15692463,Rahman,668.0,France,Male,31.0,1,107871.72,1,1,0,45041.32,0
578,100909,15645572,Ritchie,489.0,Spain,Male,24.0,6,134348.58,1,1,1,137946.55,0
